,gsId,name,type,gradeRange,enrollment,gsRating,parentRating,city,state,districtId,district,districtNCESId,address,phone,fax,website,ncesId,lat,lon,schoolName,latitude,longitude,headOfficialName,freeAndReducedPriceLunch,idea,plan504,percentTeachersInFirstSecondYear,"White, non-Hispanic","Black, non-Hispanic",Hispanic,Multiracial,Asian,Native American or Native Alaskan,Native Hawaiian or Other Pacific Islander
65,620,Mills Elementary School,public,PK-5,812.0,9.0,4.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"6201 Davis Lane,  Austin, TX  78749",(512) 841-2400,(512) 841-2490,http://www.millspta.org/,480894008062,30.210917,-97.8782,Mills Elementary School,30.210917,-97.8782,MS LALLA BEACHUM,8.25,9.8,3.4,3.6,56.9,1.48,25.49,5.42,10.47,0.25,0.0
66,8615,Small Middle School,public,6-8,1006.0,5.0,4.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"4801 Monterey Oaks Boulevard,  Austin, TX  78749",(512) 841-6700,(512) 841-6703,http://www.smallmiddleschool.org/,480894008390,30.233706,-97.84200000000001,Small Middle School,30.233706,-97.84200000000001,MR MATTHEW NELSON,30.82,9.0,11.2,7.0,48.21,4.67,38.87,4.47,3.48,0.3,0.0
67,8616,Casey Elementary School,public,PK-5,625.0,4.0,4.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"9400 Texas Oaks Drive,  Austin, TX  78748",(512) 841-6900,(512) 841-6925,www.caseycrocodiles.com,480894008391,30.177266999999997,-97.81461,Casey Elementary School,30.177266999999997,-97.81461,MS LINA VILLARREAL,62.21,9.6,2.5,13.6,21.45,4.79,66.83,4.29,2.64,0.0,0.0
68,8618,Baranoff Elementary School,public,PK-5,984.0,9.0,4.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"12009 Buckingham Gate Road,  Austin, TX  78748",(512) 841-7100,(512) 841-7104,http://www.baranoffschool.org/,480894008393,30.153902000000002,-97.852165,Baranoff Elementary School,30.153902000000002,-97.852165,MS MEGAN COUNIHAN,11.38,5.9,6.4,13.2,52.24,2.64,34.25,4.98,5.59,0.3,0.0
69,9146,Cowan Elementary School,public,PK-5,790.0,9.0,4.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"2817 Kentish Drive,  Austin, TX  78748",(512) 841-2700,(512) 841-2755,http://www.cowancoyotes.org/,480894008940,30.188688,-97.83348000000001,Cowan Elementary School,30.188688,-97.83348000000001,MS DEBORAH WARNKEN,30.38,5.5,4.3,0.0,45.44,3.04,40.89,5.95,4.56,0.13,0.0
70,9663,Akins High School,public,9-12,2713.0,4.0,4.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"10701 South 1st Street,  Austin, TX  78748",(512) 841-9900,(512) 841-9903,http://austinisd.org/,480894008937,30.148984999999996,-97.80185999999999,Akins High School,30.148984999999996,-97.80185999999999,MS TINA SALAZAR,66.27,11.7,4.5,11.4,10.5,8.18,76.82,1.51,2.8,0.07,0.11
71,10790,Baldwin Elementary School,public,PK-5,787.0,8.0,4.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"12200 Meridian Park Boulevard,  Austin, TX  78739",(512) 841-8900,(512) 841-8901,http://www.baldwinpta.org/,480894011064,30.184890000000003,-97.923454,Baldwin Elementary School,30.184890000000003,-97.923454,MS JENNIFER MURRAY,13.09,6.7,4.3,5.3,60.36,0.89,26.3,5.34,6.86,0.25,0.0
72,10792,Overton Elementary School,public,PK-6,718.0,4.0,4.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"7201 Colony Loop Drive,  Austin, TX  78724",(512) 841-9300,(512) 841-9301,,480894011066,30.300186,-97.6367,Overton Elementary School,30.300186,-97.6367,MS COURTNEY COLVIN,94.01,10.0,8.7,10.1,0.42,22.84,75.49,0.97,0.28,0.0,0.0
73,10795,Perez Elementary School,public,PK-5,752.0,4.0,4.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"7500 South Pleasant Valley Road,  Austin, TX  78744",(512) 841-9100,,,480894011067,30.17085,-97.75624,Perez Elementary School,30.17085,-97.75624,MS KARA MITCHELL-SANTIBANEZ,90.16,6.2,3.1,19.6,3.72,6.91,87.77,1.06,0.13,0.27,0.13
74,11838,Richards School For Young Women Leade,public,6-12,787.0,9.0,4.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"2206 Prather Lane,  Austin, TX  78704",(512) 414-3236,(512) 441-5208,,480894011354,30.236442999999998,-97.78828399999999,Richards School For Young Women Leade,30.236442999999998,-97.78828399999999,MS KRISTINA WAUGH,58.07,1.1,1.3,7.8,19.7,6.99,65.69,4.45,3.05,0.0,0.13
75,12100,Lbj High School,public,9-12,874.0,2.0,4.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"7309 Lazy Creek Drive,  Austin, TX  78724",(512) 414-2543,(512) 414-7076,,480894011844,30.313496,-97.65666999999999,Lbj High School,30.313496,-97.65666999999999,MS SHEILA HENRY,77.8,,,,1.6,40.27,56.29,1.37,0.23,0.23,0.0
76,12101,Lasa High School,public,9-12,1016.0,10.0,4.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"7309 Lazy Creek Drive,  Austin, TX  78724",(512) 414-2589,(512) 929-3955,,480894011930,30.313496,-97.65666999999999,Lasa High School,30.313496,-97.65666999999999,MS STACIA CRESCENZI,8.76,0.4,4.4,17.8,56.3,1.67,18.6,4.92,18.01,0.1,0.39
77,18848,Eastside Memorial High School,public,9-12,560.0,2.0,4.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"1012 Arthur Stiles Road,  Austin, TX  78721",(512) 414-5810,(512) 414-6819,eastsidememorial.org,480894012013,30.257113,-97.68205999999999,Eastside Memorial High School,30.257113,-97.68205999999999,MIGUEL GARCIA,86.93,,,,3.09,15.97,78.58,0.54,1.45,0.36,0.0
78,519,Allison Elementary School,public,PK-6,545.0,7.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"515 Vargas Road,  Austin, TX  78741",(512) 414-2004,(512) 385-0905,http://www.allisonelementary.com/,480894000291,30.235784999999996,-97.69203,Allison Elementary School,30.235784999999996,-97.69203,MS LUPE MOLINA,95.6,4.4,8.2,11.3,0.55,4.04,95.23,0.0,0.0,0.18,0.0
79,523,Barrington Elementary School,public,PK-6,627.0,4.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"400 Cooper Drive,  Austin, TX  78753",(512) 414-2008,(512) 836-4077,http://molliebarringtonschool.weebly.com/,480894000296,30.360529,-97.69606999999999,Barrington Elementary School,30.360529,-97.69606999999999,MS GILMA SANCHEZ,94.74,11.7,0.4,16.3,1.75,8.77,88.52,0.8,0.0,0.0,0.16
80,530,Brooke Elementary School,public,PK-5,254.0,3.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"3100 East 4th Street,  Austin, TX  78702",(512) 414-2043,(512) 385-3862,http://www.brookeelementary.org/,480894000303,30.254821999999997,-97.70851,Brooke Elementary School,30.254821999999997,-97.70851,GRISELDA GALINDO-VARGAS,94.09,14.7,9.2,0.0,3.15,9.45,87.01,0.0,0.0,0.39,0.0
81,531,Brown Elementary School,public,PK-6,358.0,4.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"505 West Anderson Lane,  Austin, TX  78752",(512) 414-2047,(512) 452-6097,http://tabrown.austinschools.org/,480894000304,30.344769,-97.71034,Brown Elementary School,30.344769,-97.71034,MS VERONICA SHARP,95.81,10.8,7.5,17.1,3.91,5.31,89.66,0.56,0.56,0.0,0.0
82,533,Burnet Middle School,public,6-8,1020.0,2.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"8401 Hathaway Drive,  Austin, TX  78757",(512) 414-3225,(512) 452-0695,http://burnet.austinschools.org/,480894000306,30.365074,-97.7256,Burnet Middle School,30.365074,-97.7256,MARVELIA DELAROSA,90.69,14.2,6.4,1.4,3.82,8.53,84.02,1.37,2.25,0.0,0.0
83,536,Cook Elementary School,public,PK-5,553.0,5.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"1511 Cripple Creek Drive,  Austin, TX  78758",(512) 414-2510,(512) 837-5983,,480894000309,30.378002000000002,-97.70482,Cook Elementary School,30.378002000000002,-97.70482,MR FRAMY DIAZ,97.11,6.8,2.3,16.9,4.34,7.23,86.98,0.36,0.9,0.18,0.0
84,540,Dobie Middle School,public,6-8,579.0,3.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"1200 East Rundberg Lane,  Austin, TX  78753",(512) 414-3270,(512) 836-8411,http://www.dobiecollegeprep.org/,480894000313,30.35455,-97.679375,Dobie Middle School,30.35455,-97.679375,JESSE DE LA HUERTA,91.32,14.2,5.5,5.2,2.21,13.72,80.91,1.1,2.05,0.0,0.0
85,546,Harris Elementary School,public,PK-6,629.0,4.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"1711 Wheless Lane,  Austin, TX  78723",(512) 414-2085,(512) 929-7347,http://harriselem.tx.aie.schoolinsites.com/,480894000319,30.314829,-97.690765,Harris Elementary School,30.314829,-97.690765,MS MONICA MARTINEZ,96.5,9.5,2.1,4.4,2.54,9.38,81.08,0.48,5.72,0.64,0.16
86,556,Linder Elementary School,public,1-5,364.0,3.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"2800 Metcalfe Road,  Austin, TX  78741",(512) 414-2398,(512) 447-3222,,480894000329,30.224209000000002,-97.73794000000001,Linder Elementary School,30.224209000000002,-97.73794000000001,MS BEVERLEY JONES ODOM,89.56,5.4,3.9,20.4,3.57,5.22,85.99,1.65,3.57,0.0,0.0
87,558,Martin Middle School,public,6-8,456.0,1.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"1601 Haskell Street,  Austin, TX  78702",(512) 414-3243,(512) 320-0125,,480894000331,30.253086,-97.72986999999999,Martin Middle School,30.253086,-97.72986999999999,MR MONICA DE LA GARZA-CONNESS,91.89,19.2,9.1,2.1,1.75,16.23,80.92,0.44,0.66,0.0,0.0
88,564,Norman Elementary School,public,PK-6,319.0,6.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"4001 Tannehill Lane,  Austin, TX  78721",(512) 414-2347,(512) 926-6321,,480894000337,30.278323999999998,-97.67397,Norman Elementary School,30.278323999999998,-97.67397,MS WENDY MILLS,96.87,11.0,3.8,16.7,2.19,51.72,44.51,0.63,0.0,0.63,0.31
89,568,Odom Elementary School,public,PK-5,542.0,6.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"1010 Turtle Creek Boulevard,  Austin, TX  78745",(512) 414-2388,(512) 443-6170,,480894000341,30.20562,-97.78878,Odom Elementary School,30.20562,-97.78878,MS SONDRA MCWILLIAMS,91.51,9.1,2.3,4.8,5.35,4.98,88.38,1.11,0.18,0.0,0.0
90,572,Pecan Springs Elementary School,public,PK-6,464.0,5.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"3100 Rogge Lane,  Austin, TX  78723",(512) 414-4445,(512) 926-0001,,480894000345,30.303139,-97.676315,Pecan Springs Elementary School,30.303139,-97.676315,MS ELAINE MCKINNEY,96.34,11.1,7.1,12.5,2.59,30.82,65.73,0.86,0.0,0.0,0.0
91,574,Pleasant Hill Elementary School,public,PK-5,566.0,5.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"6405 Circle South Road,  Austin, TX  78745",(512) 414-4453,(512) 442-4741,,480894000347,30.196213,-97.77649,Pleasant Hill Elementary School,30.196213,-97.77649,MS KRISTI CISNEROS,87.46,9.2,8.5,10.3,4.06,7.07,86.93,1.41,0.53,0.0,0.0
92,579,Sanchez Elementary School,public,PK-5,407.0,5.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"73 San Marcos Street,  Austin, TX  78702",(512) 414-4423,(512) 472-9493,http://sanchez.austinschools.org/,480894000355,30.257991999999998,-97.735054,Sanchez Elementary School,30.257991999999998,-97.735054,MS AZUCENA GARCIA,94.35,8.7,2.8,7.9,2.46,2.7,89.43,0.74,4.18,0.49,0.0
93,587,Williams Elementary School,public,PK-5,458.0,4.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"500 Mairo Street,  Austin, TX  78748",(512) 414-2525,(512) 292-3041,williamswildcats.org,480894000364,30.180972999999998,-97.79151,Williams Elementary School,30.180972999999998,-97.79151,MS MARY CISNEROS,82.1,12.8,6.9,13.6,11.79,4.37,79.48,1.75,2.62,0.0,0.0
94,588,Winn Elementary School,public,PK-6,304.0,3.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"3500 Susquehanna Lane,  Austin, TX  78723",(512) 414-2390,(512) 926-9211,,480894000365,30.314882,-97.66498,Winn Elementary School,30.314882,-97.66498,ANAYANSI BLESSUM,97.04,6.4,3.9,3.3,1.64,21.71,75.33,0.99,0.33,0.0,0.0
95,590,Wooten Elementary School,public,PK-5,613.0,6.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"1406 Dale Drive,  Austin, TX  78757",(512) 414-2315,(512) 459-9227,http://wooten.austinschools.org/,480894000367,30.352916999999998,-97.71915,Wooten Elementary School,30.352916999999998,-97.71915,MR ANGELO SAN SEGUNDO,93.31,8.8,1.5,2.3,5.87,5.55,86.95,0.33,1.14,0.16,0.0
96,594,Jordan Elementary School,public,PK-6,674.0,5.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"6711 Johnny Morris Road,  Austin, TX  78724",(512) 414-2578,(512) 926-8299,http://www.austinisd.org/,480894002470,30.301088,-97.646774,Jordan Elementary School,30.301088,-97.646774,MS ADRIENNE WILLIAMS,97.03,5.8,9.6,11.1,1.63,15.88,81.16,1.19,0.0,0.15,0.0
97,600,Langford Elementary School,public,PK-5,687.0,5.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"2206 Blue Meadow Drive,  Austin, TX  78744",(512) 414-1765,(512) 447-4808,http://www.austinisd.org/,480894005398,30.182083000000002,-97.76337,Langford Elementary School,30.182083000000002,-97.76337,MS DOUNNA POTH,94.76,5.4,3.1,12.8,1.89,3.78,93.01,1.02,0.0,0.29,0.0
98,601,Bailey Middle School,public,6-8,873.0,6.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"4020 Lost Oasis Hollow,  Austin, TX  78739",(512) 414-4990,(512) 292-0898,www.baileybears.org,480894005486,30.164225,-97.87241999999999,Bailey Middle School,30.164225,-97.87241999999999,MR JOHN ROCHA,26.83,10.5,7.7,4.8,39.45,4.36,48.28,4.01,3.78,0.11,0.0
99,609,Palm Elementary School,public,PK-5,481.0,6.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"7601 Dixie Drive,  Austin, TX  78744",(512) 414-2545,(512) 280-2769,http://palm.austinschools.org/,480894006211,30.164824,-97.743675,Palm Elementary School,30.164824,-97.743675,MS RHODA COLEMAN,83.16,10.1,4.0,2.8,3.74,5.82,87.53,1.04,1.46,0.0,0.42
100,614,Galindo Elementary School,public,PK-5,585.0,3.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"3800 South 2nd Street,  Austin, TX  78704",(512) 414-1756,(512) 414-0448,https://www.austinisd.org/schools/galindo,480894006509,30.229516999999998,-97.7719,Galindo Elementary School,30.229516999999998,-97.7719,MS NATASCHA BARRETA-ROMERO,94.19,13.2,11.7,8.3,4.96,4.27,88.89,1.54,0.34,0.0,0.0
101,619,Hart Elementary School,public,PK-5,692.0,7.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"8301 Furness Drive,  Austin, TX  78753",(512) 841-2100,(512) 841-2190,https://www.austinisd.org/schools/hart,480894008061,30.342451,-97.68871,Hart Elementary School,30.342451,-97.68871,MR SONIA TOSH,96.53,8.6,2.0,10.3,4.77,9.1,81.21,0.43,4.34,0.14,0.0
102,8617,Rodriguez Elementary School,public,PK-5,701.0,2.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"4400 Franklin Park Drive,  Austin, TX  78744",(512) 841-7200,(512) 841-7205,,480894008392,30.200659,-97.74725,Rodriguez Elementary School,30.200659,-97.74725,MONICA VILLASENOR,97.0,6.3,4.3,15.3,0.86,7.7,90.73,0.43,0.29,0.0,0.0
103,9142,Pickle Elementary School,public,PK-5,695.0,2.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"1101 Wheatley Avenue,  Austin, TX  78752",(512) 841-8400,(512) 841-8444,https://www.austinisd.org/schools/pickle,480894009078,30.333408000000002,-97.693825,Pickle Elementary School,30.333408000000002,-97.693825,MR JOEL DE LA GARZA,96.26,7.7,2.1,10.2,1.44,7.34,90.65,0.14,0.29,0.14,0.0
104,9148,Mcbee Elementary School,public,PK-5,490.0,7.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"1101 West Braker Lane,  Austin, TX  78758",(512) 841-2500,(512) 841-2333,,480894008939,30.38325,-97.69106,Mcbee Elementary School,30.38325,-97.69106,MAGGIE DELAROSA,95.31,6.9,4.5,9.9,1.84,4.49,91.63,1.02,1.02,0.0,0.0
105,9472,Paredes Middle School,public,6-8,997.0,4.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"10100 South Mary Moore Searight Drive,  Austin, TX  78748",(512) 841-6800,(512) 841-7036,,480894008938,30.165659,-97.81159,Paredes Middle School,30.165659,-97.81159,MS VALERIA TORRES-SOLIS,72.52,11.5,8.2,3.1,9.93,7.42,78.13,1.91,2.01,0.4,0.2
106,10730,International High School,public,9-12,294.0,,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"1012 Arthur Stiles Road,  Austin, TX  78721",(512) 414-6817,(512) 841-5621,http://www.austinisd.org/,480894011057,30.257113,-97.68205999999999,International High School,30.257113,-97.68205999999999,MS SUSAN GALVAN,96.6,0.0,1.4,14.8,3.4,4.76,86.05,0.34,5.44,0.0,0.0
107,10746,Gorzycki Middle School,public,6-8,1341.0,9.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"7412 West Slaughter Lane,  Austin, TX  78749",(512) 841-8600,(512) 841-8601,http://www.gmstigers.com/,480894011059,30.214663,-97.89199,Gorzycki Middle School,30.214663,-97.89199,MS CATHRYN MITCHELL,4.77,7.2,11.0,4.9,62.71,1.94,23.71,4.1,7.38,0.15,0.0
108,10788,Blazier Elementary School,public,PK-5,842.0,7.0,3.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"8601 Nuckols Crossing Road,  Austin, TX  78744",(512) 841-8800,(512) 841-8801,,480894011062,30.158,-97.754295,Blazier Elementary School,30.158,-97.754295,MS LETICIA PENA,74.47,10.7,3.3,9.6,10.21,5.58,79.69,2.02,1.9,0.59,0.0
109,611,Widen Elementary School,public,PK-5,450.0,1.0,2.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"4500 Manchaca Road,  Austin, TX  78744",(512) 810-0633,(512) 441-8971,,480894006213,30.188713,-97.74008,Widen Elementary School,30.188713,-97.74008,MS JENNIFER PACE,94.52,8.8,3.8,12.8,0.88,8.48,89.58,0.71,0.0,0.35,0.0
110,18842,Daep- El,public,PK-6,16.0,,1.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"906 West Milton Street,  Austin, TX  78704",(512) 414-2074,(512) 472-9029,,480894006356,30.250395,-97.75945,Daep- El,30.250395,-97.75945,MR JEFF BLACK,81.25,0.0,35.7,33.3,12.5,18.75,62.5,6.25,0.0,0.0,0.0
111,616,Leadership Academy,public,6-12,27.0,,,Austin,TX,115.0,Austin Independent School District,4808940.0,"2515 South Congress Avenue,  Austin, TX  78704",(512) 854-7077,(512) 476-2809,http://www.greatschools.org/texas/austin/616-Leadership-Academy/,480894007137,30.235638,-97.75366,Leadership Academy,30.235638,-97.75366,,48.15,14.9,0.0,0.0,3.7,40.74,55.56,0.0,0.0,0.0,0.0
112,8614,Phoenix Academy,public,6-12,34.0,,,Austin,TX,115.0,Austin Independent School District,4808940.0,"400 West Live Oak Street,  Austin, TX  78704",(512) 440-0613 x4721,(512) 440-0235,,480894008389,30.24414,-97.75614,Phoenix Academy,30.24414,-97.75614,MR HECTOR RODRIQUEZ,14.71,0.0,0.0,0.0,23.53,2.94,67.65,2.94,2.94,0.0,0.0
113,10789,Guerrero Thompson,public,PK-5,673.0,7.0,,Austin,TX,115.0,Austin Independent School District,4808940.0,"102 East Rundberg Lane,  Austin, TX  78753",(512) 414-8400,(512) 414-8401,,480894011063,30.363888,-97.691666,Guerrero Thompson,30.363888,-97.691666,MS LAKESHA DRINKS,97.33,,,,3.27,3.27,89.75,0.3,2.67,0.45,0.3
114,10791,Padron Elementary School,public,PK-5,772.0,7.0,,Austin,TX,115.0,Austin Independent School District,4808940.0,"1111 West 6th Street,  Austin, TX  78703",(512) 841-9600,(512) 841-9601,,480894011065,30.272375,-97.756516,Padron Elementary School,30.272375,-97.756516,MR RAFAEL SORIANO,97.67,,,,1.42,5.96,91.45,0.78,0.39,0.0,0.0
115,10849,Austin St Hospital,public,PK-12,19.0,,,Austin,TX,115.0,Austin Independent School District,4808940.0,"1111 West 6th Street,  Austin, TX  78703",(512) 499-1700,(512) 419-2560,,480894005646,30.272375,-97.756516,Austin St Hospital,30.272375,-97.756516,MS GLORIA WILLIAMS,0.0,55.0,0.0,0.0,52.63,21.05,21.05,5.26,0.0,0.0,0.0
116,18840,Travis County Day School,public,6-12,6.0,,,Austin,TX,115.0,Austin Independent School District,4808940.0,"8011 Cameron Road,  Austin, TX  78754",(512) 414-1700,(512) 414-1486,,480894012204,30.335696999999996,-97.68336,Travis County Day School,30.335696999999996,-97.68336,,50.0,20.0,0.0,0.0,0.0,16.67,83.33,0.0,0.0,0.0,0.0
117,24939,Garcia Ymla,public,6-8,425.0,3.0,,Austin,TX,115.0,Austin Independent School District,4808940.0,"7414 Johnny Morris Road,  Austin, TX  78724",(512) 841-9400,(512) 841-9401,,,30.311397999999997,-97.64303000000001,Garcia Ymla,30.311397999999997,-97.64303000000001,,93.88,,,,2.59,27.53,66.12,0.47,3.06,0.24,0.0
118,24678,Dell Children's Medical Center,public,PK-12,2.0,,,Austin,TX,115.0,Austin Independent School District,4808940.0,"4900 Mueller Boulevard,  Austin, TX  78723",(512) 324-0000,,,,30.303455,-97.70734399999999,Dell Children's Medical Center,30.303455,-97.70734399999999,DR GLORIA WILLIAMS,,,,,0.0,100.0,0.0,0.0,0.0,0.0,0.0
119,25080,Sadler Means Ywla,public,6-8,341.0,2.0,,Austin,TX,115.0,Austin Independent School District,4808940.0,"6401 North Hampton Drive,  Austin, TX  78723",(512) 414-3234,(512) 926-6146,,,30.313578000000003,-97.68073000000001,Sadler Means Ywla,30.313578000000003,-97.68073000000001,MS CHRISTINA ALMARAZ,88.89,,,,3.52,21.95,69.65,1.08,3.25,0.54,0.0
120,585,Travis Heights Elementary School,charter,PK-5,495.0,6.0,4.0,Austin,TX,115.0,Austin Independent School District,4808940.0,"2010 Alameda Drive,  Austin, TX  78704",(512) 414-4495,(512) 442-9537,http://www.travisheightselementary.com/,480894000361,30.241429999999998,-97.74596,Travis Heights Elementary School,30.241429999999998,-97.74596,MICHELLE AMEZQUITA-NAVARRO,66.67,10.3,5.7,5.5,22.22,7.66,65.71,1.92,2.3,0.19,0.0
121,20405,Premier High School At Travis,charter,9-12,123.0,1.0,,Austin,TX,115.0,Austin Independent School District,4808940.0,"1211 East Oltorf Street,  Austin, TX  78704",(512) 414-6635,(512) 707-0050,http://www.austinisd.org/,,30.233839,-97.743256,Premier High School At Travis,30.233839,-97.743256,,77.24,,,,3.25,7.32,89.43,0.0,0.0,0.0,0.0
122,20406,Premier High School At Lanier,charter,9-12,124.0,1.0,,Austin,TX,115.0,Austin Independent School District,4808940.0,"1201 Payton Gin Road,  Austin, TX  78758",(512) 414-2896,(512) 832-1203,,,30.360209,-97.70832,Premier High School At Lanier,30.360209,-97.70832,,79.03,,,,1.61,9.68,87.9,0.81,0.0,0.0,0.0
